Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS,AAPL,JPM,TSLA,MSFT,HDFCBANK.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2022,164.4167786,138.4670868,285.6600037,280.1545105,19.43615726,14.68009266,47.09891537,167.6009313,140.2873456,295.6233215,285.9243651,19.54597297,14.91009067,48.47159092,163.3259075,137.5478611,279.2033386,278.578263,19.09713318,14.58650363,46.9235341,166.8933534,138.4579905,295.3333435,285.1362413,19.20503317,14.75410733,48.24618817,82772700,11733300,68501700,34264000,3734033,11107193,7465922
22/02/2022,161.4881439,138.2213593,273.8433228,279.9501648,19.33340569,14.64585447,45.51553973,163.8172949,139.4682461,285.5766602,283.6670134,19.47929918,14.6881565,46.54986847,159.3555281,136.892578,267.0333252,276.8171192,19.0422592,14.38929209,45.30740611,162.1367582,137.0655048,278.043335,277.3036168,19.0659361,14.42454189,46.32269812,91162800,11333500,83288100,41736100,4768098,13494914,5408531
23/02/2022,157.3113861,135.3271484,254.6799927,272.701355,19.18070346,14.53353026,45.16447728,163.2865912,139.5228457,278.4333191,283.8227127,19.49763332,14.7324902,45.91345701,156.9968937,134.6718541,253.5200043,272.5359624,19.11361125,14.49649427,45.06118947,162.6871032,139.3590152,276.8099976,282.343741,19.48996595,14.69912672,45.76264808,90009200,11799000,95256900,37811200,4514781,7310110,2426203
24/02/2022,159.9353638,131.5592194,266.9233398,286.6346436,18.13674641,13.80746628,43.10374792,160.0434686,131.9596786,267.4933472,287.1892579,18.84654979,14.32255077,44.14534144,149.3804502,127.2178978,233.3333282,264.1876379,17.98021891,13.73187261,42.97006688,149.9504564,130.0939103,233.4633331,265.1509233,18.52646795,14.1089262,44.02052668,141147500,25655100,135322200,56989700,11815383,24846650,5039136
25/02/2022,162.0090027,134.6718292,269.956665,289.28125,18.41439826,13.83634606,44.15423885,162.2743387,136.6377118,273.1666565,289.5926156,18.53833343,13.98173901,44.27024445,158.0975827,131.8868359,260.7999878,283.7740927,18.12036985,13.78969833,43.41744654,161.0163993,132.1962765,269.7433472,287.1698667,18.21015886,13.81302139,43.49269341,91974200,18367700,76067700,32546700,9159327,14570089,2549723
28/02/2022,162.2743378,129.0563507,290.1433411,290.7212219,18.11866987,14.35913422,44.77579278,162.5691706,132.0233675,292.2866821,291.0617762,18.27492615,14.40660186,44.89610425,159.6306945,128.2190333,271.5700073,285.0875718,17.9636852,13.64986572,43.53740927,160.249842,130.6490771,271.6700134,286.3621931,18.11549394,13.64986572,43.96700213,95056600,31315300,99006900,34627500,12440416,21297446,3288942
1/03/2022,160.3874207,124.187149,288.1233215,286.9849243,18.06649372,14.31778437,44.64685238,163.7288343,127.8549693,296.6266785,291.8693492,18.22230003,14.36511531,44.76681739,159.1786226,121.5750822,284.5933228,284.2605201,17.91195536,13.61055834,43.41203503,161.8615698,127.4545101,289.8933411,288.3957494,18.06332694,13.61055834,43.84039079,83474400,36840400,74766900,31217800,12440416,21297446,3288942
2/03/2022,163.6894989,126.7628403,293.2966614,292.0834045,17.28920956,14.45528586,44.24226024,164.4757147,127.4545337,295.4933472,293.3288371,17.59303698,14.47005204,44.56414524,160.1417131,124.3327961,281.4233398,285.7686758,17.03948033,14.03733593,43.74134446,161.5568985,124.9516775,290.7099915,287.3838215,17.44332476,14.06897569,44.32148494,79724800,19405600,74643300,31873000,19252780,21471786,2761341
3/03/2022,163.3652039,125.8617859,279.7633362,287.928772,17.28713967,14.36549957,44.31994896,165.9990248,128.3100361,295.480011,294.9440595,17.55193175,14.58627001,44.74759566,162.6969301,124.7423306,277.5333252,286.1092459,17.18500589,14.31566761,44.14114109,165.5666053,127.2724892,292.9233398,294.7105502,17.41323114,14.49657249,44.55065423,76678400,16640800,61623600,27314500,8763961,10186748,1928039
4/03/2022,160.3579407,122.3213806,279.4299927,282.0323792,17.17120695,13.99862415,43.91784887,162.6969288,123.2497165,285.2166748,287.6757692,17.41624064,14.23187856,44.37704454,159.3063888,120.5011219,275.0533447,279.4150493,16.79925869,13.96732305,43.4530432,161.6551991,122.8128582,283.0333252,286.3427705,17.08952906,14.16385809,43.63310783,83737200,21016000,66999600,32356500,10609682,10805667,2370257
7/03/2022,156.5546417,117.5978241,268.1933289,271.3781433,16.53256126,13.38810374,43.12717122,162.176065,120.7650705,288.7133179,281.8670323,16.62677897,13.82181,43.90806272,156.2991129,117.3611816,268.1900024,271.0084003,16.18626102,13.28318871,42.46694328,160.5446697,120.2917993,285.4333191,280.7383541,16.45394113,13.62214254,42.69526956,96418800,27560100,72494100,43157200,13527229,17983310,3054130
8/03/2022,154.7266693,116.7696152,274.7999878,268.4007568,16.42751879,13.24897826,44.16788571,160.0729183,119.9459582,283.3299866,276.2917344,16.50422447,13.31120885,44.27892101,153.1149338,115.832176,260.7233276,262.7087284,15.98460121,12.92005063,42.45083588,156.0828911,117.9891853,265.1766663,270.2980798,16.11079483,13.10673927,42.45083588,131148300,19207800,80399100,48159500,19606246,21289374,3300992
9/03/2022,160.1417389,121.44767,286.3233337,280.7090759,17.00052285,13.98204385,44.66483444,160.5938179,123.0859057,286.8533325,281.7793764,17.04453744,14.05866295,44.92795811,156.6627534,120.5375406,277.3366699,273.1975528,16.35206851,13.26960723,44.22772685,158.6970715,120.9561923,279.8266602,275.7857233,16.49031469,13.28059658,44.32547592,91454900,17536200,59184000,35204500,11567347,20414228,2719654
10/03/2022,155.7880554,120.0096817,279.4333191,277.8777161,17.44452967,14.35412421,44.97747845,157.6258229,121.4567843,284.8166809,278.8604508,17.87416149,14.43062796,45.760652,153.2918216,118.6080883,270.1199951,273.0030003,17.28858542,14.16061668,44.90357138,157.4390949,120.0096817,283.8166809,275.3771111,17.87416149,14.4006267,45.760652,105342000,15604200,58648500,30628000,11136603,17980493,2005441
11/03/2022,152.063385,117.3065796,265.1166687,272.5068054,17.4556719,14.36243749,44.60392812,156.5349735,122.0301535,281.2666626,281.6918836,17.60750803,14.43337844,45.10832183,151.837353,116.8788177,264.5899963,271.8840742,17.15449537,14.22415007,44.52585523,156.1909994,120.583051,280.0666809,280.183723,17.34569857,14.22415007,44.65474024,96970100,20061800,67037100,27209300,7575390,12257423,1623423
14/03/2022,148.0242615,118.4715576,255.456665,268.9747925,17.92326302,14.39671913,44.88654599,151.4639437,120.9744138,266.8999939,277.6928211,18.01582649,14.4297531,44.95246622,147.5132338,117.6160336,252.0133362,268.3715402,17.58096171,14.12977737,44.11030322,148.8399593,117.8253734,260.2033386,272.7694678,17.58096171,14.20655697,44.11030322,108732100,15786900,71152200,30660700,12509063,8340678,1765688
15/03/2022,152.4171753,120.5739441,267.2966614,279.3955688,17.75375669,14.11546275,44.43417573,152.8889138,121.5477893,268.5233459,280.0474887,18.0716786,14.50068217,45.2390588,147.7883558,119.3452777,252.1900024,271.2029658,17.6010295,13.98048611,44.32908363,148.2993834,119.9550627,258.4233398,272.7792133,17.99687344,14.50068217,45.2390588,92964300,15096600,66841200,34245100,9433964,15925769,3651133
16/03/2022,156.8396301,125.961937,280.0766602,286.4400635,18.10792367,14.39595755,45.33360223,157.2425678,126.0438592,280.6666565,286.6151955,18.19357698,14.42321223,45.48364491,151.7980505,122.3487212,267.4200134,275.5522451,17.95849785,14.23872112,44.84193863,154.343411,122.7491804,269.6666565,281.3026205,18.09354356,14.26807195,45.14264158,102300200,20354900,84028800,37826300,6682054,11149828,3090475
17/03/2022,157.8518829,127.5546341,290.5333252,287.2475891,18.56564389,14.91253275,45.68733374,158.2253388,127.591047,291.6666565,287.6270417,18.68794721,15.0068732,46.15070674,154.913422,123.7047905,275.2399902,281.5555623,18.44647656,14.51233249,45.53246203,155.8765285,124.5603144,276.9966736,285.3697159,18.46466464,14.61839178,45.98401807,75615400,17050500,66582900,30816600,7411977,21422098,3600452
18/03/2022,161.1539764,127.5091324,301.7966614,292.3169556,18.57605356,14.92089414,45.71295042,161.6453595,128.1917294,302.6166687,292.87157,18.69842545,15.01528748,46.17658323,157.0067024,126.0165207,289.1300049,284.82491,18.45681941,14.52046949,45.55799187,157.743777,127.5910407,291.4966736,287.393602,18.4750177,14.62658825,46.0098011,123511700,23656500,100414200,43390600,7411977,21422098,3600452
21/03/2022,162.5298309,127.0995865,307.0533447,291.0812378,18.66565325,14.8417896,45.16070938,163.4831151,128.1098308,314.2833252,292.0347837,18.75543453,14.94164104,46.24717144,160.2006655,126.262269,302.3633423,286.9362689,18.49362598,14.67095961,45.01501823,160.6920485,127.7366883,304.9933472,290.8185398,18.67193164,14.70103533,46.02365349,95811400,12676100,81981600,28351200,6128938,11999466,2413831
22/03/2022,165.9105835,129.8026733,331.3266602,295.8489075,18.67302717,15.15328997,45.86744925,166.5002342,130.9949408,332.6199951,296.7635253,18.72114195,15.17603903,45.99200379,162.0679644,128.9835623,307.25,290.7017547,18.21124642,14.68901982,44.92616915,162.657615,129.4841363,310,291.7039386,18.51243557,14.72793201,45.11207054,81532000,13548600,105868500,27599700,5230907,22557065,2907611
23/03/2022,167.2765808,127.2179031,333.0366821,291.4023438,18.53666369,15.24246914,46.13341022,169.6646946,128.8652353,346.8999939,295.0413662,19.03227022,15.39644328,46.34963911,164.7606877,126.6900263,325.4666748,289.6801528,18.46586254,15.14522408,45.85505015,165.0948394,128.3100558,326.6466675,292.3948179,18.88440235,15.14522408,46.07873333,98062700,12093200,120676200,25715400,15594128,15462187,1596195
24/03/2022,171.0701294,128.0461121,337.9733276,295.8878174,17.97163927,15.38818937,46.32457487,171.1389152,128.0643185,341.4966736,295.9851228,18.30798853,15.42101187,46.42772657,167.276651,126.6081059,329.6000061,290.2639069,17.8707348,14.97851896,45.64697246,168.1119934,127.6911621,336.5766602,291.06177,18.26251879,14.97851896,45.70874103,90131400,10017600,68920800,24484500,10080022,13168266,1879046
25/03/2022,171.7088776,129.1655731,336.8800049,295.479187,17.87872338,15.53728965,45.93813317,172.2592241,130.3123313,340.6000061,297.2500455,18.14236209,15.6578958,46.83088824,169.7728273,128.1462326,332.4400024,291.2077534,17.73003567,15.42446333,45.49888123,170.8833577,128.410164,336,296.9873474,18.12986735,15.45738426,46.58802807,80546200,8383500,62031600,22566500,8183231,14222488,1690133
28/03/2022,172.5737457,128.2099304,363.9466553,302.3096619,17.9130256,15.70276864,45.96833119,172.7014951,128.3009489,365.9599915,302.4069376,17.97803596,15.74948141,46.03404158,169.0357815,125.5068449,351.2000122,296.1116567,17.52295881,15.49045903,45.39182084,169.20285,127.4181222,355.0333252,296.1116567,17.88927128,15.63119931,45.81087628,90371900,10818100,102506100,29578200,7877443,9891424,1760990
29/03/2022,175.8758087,128.4920654,366.5233459,306.8923645,18.20890549,15.75684707,46.08686986,175.924935,130.6945909,371.5899963,307.291296,18.31488728,15.84967342,46.29396011,173.3009516,127.6365554,357.7033386,300.7041007,17.93548283,15.6658229,45.90838441,173.6449257,130.4670585,369.3299866,305.432872,18.07344808,15.84967342,45.95502663,100589400,11316500,73614900,30393400,6188724,8684065,2689063
30/03/2022,174.7063293,127.9095535,364.6633301,305.3842773,18.61428992,16.13763878,46.63809282,176.5146153,129.3475594,371.3166809,307.4178636,18.68738908,16.22850128,46.71870635,173.6547624,127.3361816,361.3333435,303.1658493,18.32567796,15.80045044,46.32125928,175.4728857,129.1473298,363.7233276,305.2870016,18.55190472,15.93810317,46.71870635,92633200,8771000,59865000,28163600,10054871,15811550,1583455
31/03/2022,171.6007843,124.0688324,359.2000122,299.9842224,18.49173948,15.87321576,46.64376957,174.9618425,127.7366524,367.7133179,306.6297979,18.67221081,16.0837755,46.82710388,171.3943968,124.014213,358.8800049,299.575581,18.43577502,15.83616587,46.39745225,174.7751145,127.2633812,364.8566589,305.4232634,18.49991446,16.05515863,46.64439376,103049300,17353900,48992700,33422100,7147857,13223718,2168110
1/04/2022,171.3059845,123.1495972,361.5299988,301.064209,18.91978016,15.98317435,46.827976,171.8661685,125.0608743,364.9166565,301.7550273,18.9700319,16.03914326,46.88092416,168.9768333,121.7753069,355.5466614,297.2889826,18.47128399,15.77946247,46.44550401,171.0308111,125.0517641,360.3833313,301.0155414,18.54791759,15.8637151,46.6940483,78751300,15721300,54263100,27110500,7284278,7922880,1387014
4/04/2022,175.3647919,123.695694,381.8166809,306.4642639,20.79082643,16.01236207,46.9195877,175.4139332,124.6331262,383.3033447,306.6004678,21.61026113,16.08029026,47.03967455,171.4337273,120.9470992,357.5100098,301.3463003,19.60810351,15.87981299,46.50581279,171.5614917,122.0665545,363.1266785,301.7160431,19.82707918,15.96276866,46.8156761,76468400,17416400,82035900,24289600,48725485,7929162,1472994
5/04/2022,172.0430298,122.2561951,363.7533264,302.4847412,20.31976543,15.89412206,47.79778616,175.2271973,124.1449567,384.2900085,306.3669824,21.05826336,16.15952406,48.05840173,171.4140601,121.9536244,362.4333191,301.5020066,20.24079852,15.86174167,47.26152016,174.4409815,122.9255244,378.7666626,304.8101842,21.05826336,16.04573643,47.26152016,73401800,12110300,80075100,23156700,15461291,13149870,2314947
6/04/2022,168.8687286,120.5599823,348.5866699,291.4120483,19.60162168,15.8574905,47.06992505,170.6377109,121.541032,359.6666565,298.709512,20.09392243,15.95103459,47.74613901,167.198029,120.0740393,342.5666809,288.6973835,19.55738422,15.66404432,46.76659744,169.3895936,120.6424977,357.8233337,296.9483931,20.06737872,15.66404432,47.74613901,89058800,12914700,89348400,40110400,13513930,12257215,2051729
7/04/2022,169.1733704,120.193222,352.4200134,293.2315979,19.04582272,15.47635609,45.87688748,170.3723463,120.9542305,358.8633423,295.4500261,19.3547245,15.67576171,46.64084975,166.9228424,118.029395,340.5133362,288.347172,19.00752327,15.44116612,45.81275831,168.2102637,120.06486,350.7966614,288.6487982,19.35409757,15.61019478,46.64084975,77594700,12994200,79447200,31411200,20390866,15496499,2494829
8/04/2022,167.1586609,122.3937225,341.8299866,288.9504089,19.02744768,15.74041816,45.91484363,168.8195378,122.7696309,349.480011,292.9883334,19.16688861,15.79668496,46.15590198,166.2839998,120.5599714,340.813324,288.2790398,18.80949254,15.40552807,45.37729365,168.8195378,120.7250023,347.7366638,292.3267037,18.99541327,15.40552807,45.96903598,76575500,13126900,55013700,24361900,20628161,15152495,2296773
11/04/2022,162.8934784,121.9444504,325.3099976,277.5566406,18.79403037,15.70677481,46.04628128,166.1169499,123.6865084,336.1566772,284.7081321,18.96800815,15.87736948,46.24497385,162.6477869,121.5502006,324.8800049,277.3036524,18.75760144,15.5430991,45.54426413,165.8024726,121.9444504,326.7999878,283.9102986,18.91776177,15.64539542,45.9665573,72246700,10466400,59357100,34569300,10399533,9254209,2291660
12/04/2022,164.7705536,120.6058044,328.9833374,274.4429932,18.78060427,15.42733494,46.02894838,166.9424581,123.393114,340.3966675,282.8885834,18.9484788,15.67762482,46.62627223,163.7681281,119.8356323,325.5333252,272.9153837,18.61272974,15.39329938,45.49584511,165.12435,121.1559354,332.5466614,281.4290908,18.66114278,15.58365219,45.92793812,79265200,12989900,65976000,30966700,13717701,13217742,4483476
13/04/2022,167.4633484,116.7182693,340.7900085,279.8529358,18.34592015,15.30757019,45.47785411,168.0923181,118.506174,342.0799866,280.7870031,18.81366439,15.55323305,46.07272731,163.8959174,115.535499,324.3666687,273.7035977,18.31711761,15.27067538,45.39837355,164.5052276,116.3881936,327.0266724,275.0950037,18.65962793,15.44464955,46.03733187,70618900,30838000,55121100,21907200,14446260,10354235,1621672
14/04/2022,162.4414063,115.6363678,328.3333435,272.2732239,18.35269408,15.31322226,45.49464606,168.3183585,117.6351571,337.5700073,280.5242336,18.82061103,15.55897583,46.08973891,162.1957147,114.6277989,327.3966675,271.7770165,18.32388091,15.27631383,45.41513616,167.6795515,115.9847781,333.0966797,280.3101734,18.66651769,15.45035223,46.0543304,75329400,18835200,58422300,28221600,14446260,10354235,1621672
18/04/2022,162.2251892,117.7818375,334.7633362,272.9446106,17.43397926,15.22447191,43.71070561,163.72882,118.4969993,338.3066711,274.8322237,17.88624294,15.31993022,44.7260229,160.7510402,115.1045556,324.4700012,270.8234881,17.36651587,15.09250733,43.6419434,161.0949993,115.2237469,329.6766663,271.3781025,17.72632621,15.15953758,44.7260229,69023900,11834400,51715200,20778000,22810188,9974224,3820792
19/04/2022,164.5150452,120.2207336,342.7166748,277.59552,16.77995975,15.81530912,43.04391331,164.9278201,120.40412,344.980011,278.4420508,17.37192277,15.97820616,44.18017331,161.0852009,117.5709635,331.7766724,270.8915985,16.5899325,15.2778121,42.63788543,162.176072,117.7726773,335.019989,271.835405,17.2637816,15.31943414,44.01218254,67723800,15015400,49847700,22297700,37048011,26141820,3170014
20/04/2022,164.3479614,120.6424942,325.7333374,278.6268311,16.89464484,16.24515973,44.00119722,165.9695344,122.4120574,344.6666565,281.8766605,16.96450351,16.33808573,44.15397734,163.237446,120.422439,325.0833435,277.6635755,16.65824615,15.83073183,43.05110331,165.8515923,121.5043595,343.3333435,281.5847441,16.89651484,15.87853919,43.29852344,67929800,13430200,70711200,22906700,24662868,25072240,2640370
21/04/2022,163.5519257,119.707283,336.2600098,273.2267456,17.18279352,16.66240528,44.98962939,168.5738608,121.7702532,364.0733337,285.3794446,17.25093299,16.70373009,45.17994678,163.0507204,119.157166,332.1400146,272.4969993,16.91961707,16.36234807,44.23022441,165.9990185,121.2293,358.2433472,280.7869067,17.06589556,16.47554379,44.38644607,87227800,12174200,105416400,29454600,26223135,21708633,2280996
22/04/2022,159.0017242,116.2690125,335.0166626,266.6298828,16.94637405,16.5209077,44.78472273,164.9769441,119.6706277,344.9500122,275.5522622,17.19326908,16.77960796,44.8398887,158.7167287,116.1589918,331.3333435,265.9974418,16.86574313,16.43347625,44.27582596,163.5912552,119.4505724,338.3033447,274.0732904,17.00137882,16.52150644,44.39483821,84882400,14318800,69696600,29405800,10329574,15054154,1581465
25/04/2022,160.0729675,116.2323227,332.6733398,273.1391907,17.03344727,16.10121187,43.88441368,160.3579631,116.5532348,336.206665,273.5186433,17.0945597,16.47999289,44.32719147,155.7291426,112.8765615,325.1000061,263.4578774,16.49092121,15.91391209,43.69765751,158.3432894,115.5355022,326.3233337,265.9098441,16.83701542,16.3844024,44.00562145,96046400,17149000,68341200,35678900,10467744,17063215,1960694
26/04/2022,154.0977325,112.7940445,292.1400146,262.9227905,17.09764031,16.56911794,43.82405451,159.5422503,115.9022595,333.3333435,270.8429568,17.22100678,16.68462731,44.33813234,154.0191095,112.6565187,291.6666565,262.7087304,16.91196541,16.16349382,43.4761839,159.453805,114.2793856,331.8099976,270.0061951,17.09701664,16.17722295,44.18057187,95623200,17209500,136133700,46518400,8508421,12227666,1943469
27/04/2022,153.8717041,111.3270416,293.8366699,275.5717468,17.04456187,16.52772445,43.85557877,157.0361973,113.289155,306,283.1124609,17.12465847,16.82307995,43.9448613,152.70221,111.1436693,292.4533386,271.621388,16.84028204,16.3891171,43.1794957,153.2230748,112.1614018,299.5266724,274.4819968,16.88871321,16.39387691,43.66839392,88063200,17215200,76956300,63477700,9027167,19338945,1727648
28/04/2022,160.8198395,113.0874405,292.5033264,281.8085632,17.10134522,16.84520925,44.32585787,161.6846784,113.3716767,300,283.1221125,17.19674443,17.03129316,44.57442613,156.1910047,111.0703168,273.8999939,273.8591805,16.9859936,16.64359281,43.75389935,156.505497,112.6014975,299.9933472,277.4884628,17.10945131,16.78606868,44.37161394,130216800,13015600,124948500,33646600,10386861,25614076,1703660
29/04/2022,154.9330444,109.4382629,290.2533264,270.0256042,17.2402452,16.64296626,43.79397636,163.3356962,113.3349839,311.4666748,282.0518398,17.49114175,17.03603911,44.7392018,154.5399441,109.016501,290,269.0331599,17.07775499,16.56572334,43.67235224,159.0508361,112.8215359,300.75,280.8161169,17.18732664,17.03603911,44.41507179,131747600,14874800,88133100,37073900,14200738,18214862,2051115
2/05/2022,155.2377167,110.4376831,300.980011,276.7879639,17.49311847,16.59879346,43.77854835,155.5030527,110.6760728,302.1199951,277.2452728,17.52738938,16.74833721,43.84713832,150.628542,108.3930541,282.6766663,268.7607529,16.97407116,16.46506879,43.16495285,154.0092592,109.9150642,286.9233398,270.2105064,16.97407116,16.48865054,43.50048338,123055300,18545000,75781500,35151100,9747158,9467006,1324161
3/05/2022,156.7315216,112.8032074,303.0833435,274.1705322,17.49289,16.59857667,43.77797658,157.9403346,113.8484451,308.0266724,276.4570764,17.52716046,16.74811846,43.84656565,153.6259924,110.7402372,296.1966553,272.5845456,16.97384947,16.46485375,43.16438909,155.424441,111.427894,301.0599976,276.2916542,16.97384947,16.48843519,43.49991524,88966500,15720900,63709500,25978600,9747158,9467006,1324161
4/05/2022,163.1588593,116.5349045,317.5400085,282.1491394,16.91100521,16.09234697,43.03567674,163.6109233,116.80997,318.5,283.0248291,17.50463607,16.66795998,43.8482184,156.5153497,112.5373257,295.0933228,269.2569539,16.83617776,15.98869579,42.85696751,156.9182875,112.592343,301.313324,274.9586911,17.4597399,16.63808914,43.76226514,108256500,17128500,81643800,33599300,14527958,19247660,2305825
5/05/2022,154.068222,113.6192398,291.0933228,269.8602295,16.9763556,15.87388154,43.71809178,161.2522387,115.6180292,315.2000122,278.6171864,17.25303211,16.40944239,43.96198058,152.2795808,112.0055435,285.8999939,266.9315044,16.89542381,15.82038619,43.36906122,161.0262068,114.8386862,313.0066528,277.8290627,17.25303211,16.37037219,43.701918,130525300,15055400,92519100,43260400,8931456,17210669,1612262
6/05/2022,154.7965546,113.4358597,288.5499878,267.3110046,16.41611537,15.64099191,42.41123622,156.9224519,113.9584785,296,271.7089326,16.63290408,15.86987823,42.92892736,151.7454974,111.1069946,281.0366821,263.9444196,16.35880379,15.47924838,42.31115606,153.5466036,113.5092114,295.6666565,267.3888312,16.57060856,15.59055944,42.73741825,116124600,14417900,72903000,37780300,13365634,19649948,2010812
9/05/2022,149.6589661,111.7304688,262.3699951,257.4350586,16.35532245,14.94894296,42.33575801,153.3694419,113.0782771,281.8766785,265.0049601,16.43772825,15.41670988,42.4697035,149.0979742,110.4835173,260.3833313,256.2091048,16.05358232,14.88186452,41.12839448,152.4836439,111.9596877,278.8166809,262.767083,16.10934544,15.28522384,41.75695964,131577900,14312300,90810300,47726000,16381217,18083752,2481830
10/05/2022,152.0702972,109.0073471,266.6799927,262.2221985,16.53039061,14.61235994,42.03485782,154.2650966,113.4908685,275.1199951,266.357428,16.67769112,14.91911605,42.35329042,150.5152435,107.7879008,258.0833435,257.911837,16.20990283,14.51404486,41.83010787,153.0643591,112.8765635,273.1033325,264.3530603,16.20990283,14.73252403,41.9767944,115366700,16382400,84401700,39336400,10056906,19511677,1622685
11/05/2022,144.1867828,108.3196869,244.6666718,253.5139618,16.6437003,14.4802877,41.75866452,152.9954604,112.6748462,269.9233398,264.0320406,16.72268599,14.69105146,42.20476689,143.5076755,108.1363146,242.3999939,252.2977174,16.39748867,14.31859357,41.3933362,151.0762537,109.383266,265,258.5054334,16.69800306,14.61833289,42.0401561,142689800,14630300,97224600,48975900,8551462,16643899,1841769
12/05/2022,140.3089752,108.2280121,242.6666718,248.4543152,16.23763521,14.15834168,41.63845247,143.891499,108.4847362,253.2200012,252.861982,16.53358995,14.36752368,42.13990042,136.608351,105.7799556,226.6666718,243.2682493,16.11239902,13.98485838,40.92323579,140.5156659,107.2744605,233.6666718,250.7311203,16.4625599,14.32415364,41.26404778,182602000,16318800,140313000,51033800,11191145,20490321,2807195
13/05/2022,144.7871399,109.1907196,256.5299988,254.0684967,16.086561,14.31414736,41.70111541,145.7615132,110.2542987,262.4500122,255.9366605,16.41854478,14.61734793,42.00640339,140.8502997,108.1546526,250.5233307,248.4543252,16.03237264,14.24778503,41.30118816,142.3069264,109.4841265,257.8266602,250.4003156,16.31951092,14.31060862,41.94656814,113990900,10443200,92150700,34925100,8384119,19308778,2187823
16/05/2022,143.2419281,108.4297256,241.456665,254.4382324,16.24893042,14.30983537,41.21324374,145.1906749,109.5299737,256.5866699,258.6415786,16.33483802,14.62701841,41.86253968,141.9034018,107.4853448,239.6966705,248.872699,16.00241472,14.2476357,41.08875515,143.2517798,108.6864497,255.7200012,252.9398116,16.17298368,14.35257795,41.67946735,86643800,10269000,86098500,32550900,4902178,13437911,1195813
17/05/2022,146.8835144,112.0238724,253.8699951,259.6146545,16.29264406,14.84973655,41.95339665,147.4051445,112.748205,254.8266602,261.0838575,16.32984188,14.91285521,42.14057889,144.363924,110.7677502,242.9499969,255.3723789,16.09673495,14.27932665,40.72333181,146.5095098,110.9786346,249.1199951,258.9238064,16.27528477,14.29752828,40.96156644,78336300,11160200,80236200,28828800,8320722,16551828,1754076
18/05/2022,138.5964508,110.1075897,236.6033325,247.7944183,16.3825761,14.98716177,42.15395359,145.0331772,111.8313204,253.5,257.078911,16.62446845,15.17403233,42.71864582,137.6909644,109.5941416,233.6033325,246.5168283,16.33394801,14.80944297,42.08367256,144.5312355,111.2170154,248.1733398,256.4937482,16.50913333,14.99483769,42.35196217,109742900,12664900,87811800,31356000,7866192,17276788,1866781
19/05/2022,135.1812592,108.4755554,236.4733276,246.8776703,15.9554903,14.55754364,39.64080473,139.4232022,109.7041724,244.6666718,251.2956181,16.07140144,14.7492103,41.37921861,134.4431016,107.8520797,231.3699951,245.6488463,15.84701702,14.47653363,39.25253336,137.6713094,108.3655348,235.6666718,247.6188636,15.94495168,14.58190627,41.28199871,136095600,12765800,90296700,32692300,10268753,14699118,4642963
20/05/2022,135.4174347,107.5861893,221.3000031,246.3120422,16.46011752,15.48577466,40.2243227,138.478328,109.7225113,240.5266724,252.1441167,16.50061518,15.60349106,40.47961709,130.5160737,105.459038,211,240.3434466,16.10373841,14.76324919,39.94398676,136.8937495,109.5299682,237.9966736,250.8762589,16.23644643,14.8252047,40.43197939,137426100,13150100,144973200,39199300,6959675,21793091,3065125
23/05/2022,140.850296,114.242691,224.9666595,254.2019043,16.16594971,15.30368606,40.36834793,140.9979215,116.048937,226.6533356,255.0308825,16.48765646,15.57754225,40.57676615,135.4765027,110.4376561,212.6866608,247.1605151,16.10520312,15.22208587,39.70298568,135.6142915,110.4468269,218.3399963,249.1695663,16.28992172,15.44809778,40.16235966,117726300,24376700,88903500,33175400,9743160,15252755,2293690
24/05/2022,138.1437225,115.8564072,209.386673,253.1973724,16.41278882,15.4139848,40.10848614,139.7283013,116.8924741,217.9733276,254.8650612,16.4880746,15.54450374,40.55800002,135.1615673,112.8765613,206.8566742,247.2287771,16.13840328,15.30703532,39.95722662,138.5866141,114.0226559,217.843338,251.5101892,16.17697885,15.36183645,40.43967272,104132700,19324900,89092500,29043900,6435398,13527818,1711510
25/05/2022,138.3011932,116.6632538,219.6000061,256.0256653,16.54560667,15.40083627,38.92479012,139.5511291,117.2317192,223.1066742,258.0347018,16.63463397,15.66439557,40.46327811,136.1556076,114.7653215,207.6699982,250.7690207,16.47587684,15.33892535,38.75767208,136.2441829,115.783054,207.9499969,251.7540445,16.56054791,15.5364486,40.46327811,92482700,12780400,92139300,28547900,6443556,12714544,3548046
